craft_type,region,data_points,train_points,test_points,effective_test_points,arima_metrics,prophet_metrics,hybrid_metrics,arima_improvement,prophet_improvement,hybrid_improvement,arima_params,prophet_regressors,bias_correction,final_weights,adaptive_window,start_date,end_date,date_range_years
Metalwork,Mizoram,1566,1252,314,303,"{'mae': 8.245293169270557, 'rmse': np.float64(9.148050060033743), 'mape': np.float64(9.010923819551603), 'r2': -0.15385519031577233, 'accuracy': np.float64(90.9890761804484)}","{'mae': 7.426311179440319, 'rmse': np.float64(8.753813225637028), 'mape': np.float64(8.166513207643662), 'r2': -0.056546936775741186, 'accuracy': np.float64(91.83348679235634)}","{'mae': 3.7668692372254853, 'rmse': np.float64(4.97816608236522), 'mape': np.float64(4.238375063080183), 'r2': 0.6583094199817522, 'accuracy': np.float64(95.76162493691982)}",4.772548756471423,3.9281381445634764,3.9281381445634764,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4739555538686467), 'Enhanced_Prophet': np.float64(0.5260444461313533)}",11,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Nagaland,1566,1252,314,300,"{'mae': 8.329218790506541, 'rmse': np.float64(9.53202712693371), 'mape': np.float64(9.541961925208806), 'r2': -0.0004676927310298673, 'accuracy': np.float64(90.45803807479119)}","{'mae': 7.478476691223344, 'rmse': np.float64(8.915549474619642), 'mape': np.float64(8.501159094768207), 'r2': 0.12475677367847249, 'accuracy': np.float64(91.49884090523179)}","{'mae': 4.615037370056161, 'rmse': np.float64(5.775851730541292), 'mape': np.float64(5.235209420443622), 'r2': 0.6326630617167753, 'accuracy': np.float64(94.76479057955638)}",4.306752504765186,3.265949674324588,3.265949674324588,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4766336832717018), 'Enhanced_Prophet': np.float64(0.5233663167282983)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Odisha,1566,1252,314,300,"{'mae': 8.39199578056033, 'rmse': np.float64(9.442868247577314), 'mape': np.float64(9.306907533797336), 'r2': -0.10034222851864838, 'accuracy': np.float64(90.69309246620267)}","{'mae': 8.106685512761114, 'rmse': np.float64(9.644754566472205), 'mape': np.float64(8.97142339417317), 'r2': -0.14789530879800616, 'accuracy': np.float64(91.02857660582683)}","{'mae': 4.2523216182318615, 'rmse': np.float64(5.547767040813156), 'mape': np.float64(4.812960322953152), 'r2': 0.6201987827797597, 'accuracy': np.float64(95.18703967704685)}",4.493947210844183,4.158463071220027,4.158463071220027,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47798324742571746), 'Enhanced_Prophet': np.float64(0.5220167525742826)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Puducherry,1566,1252,314,303,"{'mae': 7.1669069028483605, 'rmse': np.float64(8.052599362358839), 'mape': np.float64(7.875768694619927), 'r2': -0.04280627696022021, 'accuracy': np.float64(92.12423130538008)}","{'mae': 7.542279535295045, 'rmse': np.float64(8.863421817958535), 'mape': np.float64(8.212115789250287), 'r2': -0.26338084636600656, 'accuracy': np.float64(91.78788421074971)}","{'mae': 3.814472728592435, 'rmse': np.float64(4.962742333100336), 'mape': np.float64(4.253105154608459), 'r2': 0.6039273025524483, 'accuracy': np.float64(95.74689484539154)}",3.622663540011459,3.959010634641828,3.622663540011459,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46519352472200787), 'Enhanced_Prophet': np.float64(0.5348064752779921)}",11,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Punjab,1566,1252,314,300,"{'mae': 8.287087074145074, 'rmse': np.float64(9.373951984719952), 'mape': np.float64(9.284006750643584), 'r2': -0.05679073991302919, 'accuracy': np.float64(90.71599324935642)}","{'mae': 7.975420565317005, 'rmse': np.float64(9.543957236236473), 'mape': np.float64(9.034321359628688), 'r2': -0.09547007716278033, 'accuracy': np.float64(90.96567864037131)}","{'mae': 4.086115823244032, 'rmse': np.float64(5.318647435611195), 'mape': np.float64(4.632838882666036), 'r2': 0.6597908772763692, 'accuracy': np.float64(95.36716111733396)}",4.6511678679775486,4.401482476962656,4.401482476962656,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4635608860352291), 'Enhanced_Prophet': np.float64(0.536439113964771)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Rajasthan,1566,1252,314,303,"{'mae': 7.260875287997806, 'rmse': np.float64(8.386670806929294), 'mape': np.float64(8.114235328465291), 'r2': -0.011746841512257244, 'accuracy': np.float64(91.8857646715347)}","{'mae': 7.630064674736075, 'rmse': np.float64(8.998994889410787), 'mape': np.float64(8.320925982405623), 'r2': -0.16487862096985784, 'accuracy': np.float64(91.67907401759437)}","{'mae': 4.277083863065194, 'rmse': np.float64(5.5397062087749696), 'mape': np.float64(4.801488401410719), 'r2': 0.5585656439087465, 'accuracy': np.float64(95.19851159858928)}",3.312746927054576,3.5194375809949037,3.312746927054576,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.48034466388501096), 'Enhanced_Prophet': np.float64(0.519655336114989)}",11,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Sikkim,1566,1252,314,303,"{'mae': 7.8790447587199335, 'rmse': np.float64(8.867612533745152), 'mape': np.float64(8.749569527037057), 'r2': -0.06056847238341034, 'accuracy': np.float64(91.25043047296295)}","{'mae': 8.257329350157098, 'rmse': np.float64(9.821740775186113), 'mape': np.float64(9.080074373165411), 'r2': -0.301074696735925, 'accuracy': np.float64(90.91992562683458)}","{'mae': 3.8288008837688956, 'rmse': np.float64(5.100946111568462), 'mape': np.float64(4.314279006924914), 'r2': 0.6490649333997922, 'accuracy': np.float64(95.68572099307508)}",4.435290520112133,4.765795366240496,4.435290520112133,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47638678537862966), 'Enhanced_Prophet': np.float64(0.5236132146213703)}",11,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Tamil_Nadu,1566,1252,314,300,"{'mae': 5.7205793971346965, 'rmse': np.float64(6.922792619397662), 'mape': np.float64(6.270247625151969), 'r2': -0.0222718329950784, 'accuracy': np.float64(93.72975237484803)}","{'mae': 7.339406615909089, 'rmse': np.float64(8.724268776108266), 'mape': np.float64(7.804491461330596), 'r2': -0.62353563092695, 'accuracy': np.float64(92.1955085386694)}","{'mae': 3.0636741756182664, 'rmse': np.float64(4.304547919904339), 'mape': np.float64(3.3724924300594634), 'r2': 0.6047618620771321, 'accuracy': np.float64(96.62750756994053)}",2.8977551950925005,4.431999031271133,2.8977551950925005,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4665531463121228), 'Enhanced_Prophet': np.float64(0.5334468536878771)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Telangana,1566,1252,314,303,"{'mae': 8.177774098291035, 'rmse': np.float64(9.229130685968688), 'mape': np.float64(9.04171236445485), 'r2': -0.10817668656867574, 'accuracy': np.float64(90.95828763554515)}","{'mae': 7.005129077738499, 'rmse': np.float64(8.4139063469783), 'mape': np.float64(7.74217464939237), 'r2': 0.0789509364341211, 'accuracy': np.float64(92.25782535060763)}","{'mae': 4.093051242998825, 'rmse': np.float64(5.512466768945489), 'mape': np.float64(4.647732044036201), 'r2': 0.6046521450475185, 'accuracy': np.float64(95.3522679559638)}",4.393980320418649,3.094442605356164,3.094442605356164,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46172844670646707), 'Enhanced_Prophet': np.float64(0.5382715532935329)}",11,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Tripura,1566,1252,314,300,"{'mae': 7.530134142896091, 'rmse': np.float64(8.802179503034958), 'mape': np.float64(8.457814214136175), 'r2': -0.02286229709815979, 'accuracy': np.float64(91.54218578586382)}","{'mae': 7.382117096016297, 'rmse': np.float64(8.887884344973532), 'mape': np.float64(8.144665369282057), 'r2': -0.042878029569092924, 'accuracy': np.float64(91.85533463071795)}","{'mae': 4.067396661687088, 'rmse': np.float64(5.433879007951041), 'mape': np.float64(4.602706995392481), 'r2': 0.6101866960294835, 'accuracy': np.float64(95.39729300460752)}",3.855107218743697,3.541958373889571,3.541958373889571,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4764417497370293), 'Enhanced_Prophet': np.float64(0.5235582502629706)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Uttar_Pradesh,1566,1252,314,300,"{'mae': 8.396286145185496, 'rmse': np.float64(9.381013320920953), 'mape': np.float64(9.229157132190434), 'r2': -0.14228645204965074, 'accuracy': np.float64(90.77084286780956)}","{'mae': 8.270195663820601, 'rmse': np.float64(9.912572446356707), 'mape': np.float64(9.19234255705204), 'r2': -0.27540545276191386, 'accuracy': np.float64(90.80765744294796)}","{'mae': 4.170085300693414, 'rmse': np.float64(5.393963523266442), 'mape': np.float64(4.70924620100883), 'r2': 0.6223482243355555, 'accuracy': np.float64(95.29075379899118)}",4.519910931181613,4.4830963560432195,4.4830963560432195,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47922684806898075), 'Enhanced_Prophet': np.float64(0.5207731519310193)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,Uttarakhand,1566,1252,314,300,"{'mae': 6.777369587096814, 'rmse': np.float64(8.247735519961255), 'mape': np.float64(7.669132203133598), 'r2': -0.00022671736487844818, 'accuracy': np.float64(92.3308677968664)}","{'mae': 7.430987155688505, 'rmse': np.float64(8.921839801155391), 'mape': np.float64(8.22345640638077), 'r2': -0.1704095067083129, 'accuracy': np.float64(91.77654359361924)}","{'mae': 3.7454326413622008, 'rmse': np.float64(4.797017320967486), 'mape': np.float64(4.1772292383498115), 'r2': 0.6616457996626974, 'accuracy': np.float64(95.82277076165019)}",3.4919029647837903,4.046227168030953,3.4919029647837903,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47695200918325803), 'Enhanced_Prophet': np.float64(0.523047990816742)}",14,1995-01-01,2024-12-29,29.99315537303217
Metalwork,West_Bengal,1566,1252,314,300,"{'mae': 6.567084560923052, 'rmse': np.float64(7.520038253590267), 'mape': np.float64(7.13476212095428), 'r2': -0.09067635772699334, 'accuracy': np.float64(92.86523787904572)}","{'mae': 6.661209577536133, 'rmse': np.float64(7.821978201900673), 'mape': np.float64(7.106385689725535), 'r2': -0.18001900570494267, 'accuracy': np.float64(92.89361431027447)}","{'mae': 3.0234766300030227, 'rmse': np.float64(4.301507990147125), 'mape': np.float64(3.3442849377774393), 'r2': 0.6431404960564333, 'accuracy': np.float64(96.65571506222255)}",3.790477183176833,3.7621007519480827,3.7621007519480827,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46199257629193813), 'Enhanced_Prophet': np.float64(0.538007423708062)}",14,1995-01-01,2024-12-29,29.99315537303217
Paintings,Andhra_Pradesh,1566,1252,314,296,"{'mae': 7.090719825090478, 'rmse': np.float64(8.151323439943836), 'mape': np.float64(7.834136049289957), 'r2': -0.045795132761254465, 'accuracy': np.float64(92.16586395071005)}","{'mae': 7.160347221050283, 'rmse': np.float64(8.647245411120977), 'mape': np.float64(7.844827576645344), 'r2': -0.17691726335848013, 'accuracy': np.float64(92.15517242335466)}","{'mae': 3.783120352825306, 'rmse': np.float64(4.986564795900875), 'mape': np.float64(4.227220019375875), 'r2': 0.6086248045405656, 'accuracy': np.float64(95.77277998062412)}",3.606916029914075,3.6176075572694657,3.606916029914075,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4557878755432749), 'Enhanced_Prophet': np.float64(0.544212124456725)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Arunachal_Pradesh,1566,1252,314,299,"{'mae': 7.9882227626049005, 'rmse': np.float64(9.205802262074268), 'mape': np.float64(8.997723074008777), 'r2': -0.02867300419635943, 'accuracy': np.float64(91.00227692599123)}","{'mae': 6.9643593868508935, 'rmse': np.float64(8.390065584361622), 'mape': np.float64(7.81589635562852), 'r2': 0.14555370740483753, 'accuracy': np.float64(92.18410364437148)}","{'mae': 4.171082531225106, 'rmse': np.float64(5.407062593628319), 'mape': np.float64(4.735363749405494), 'r2': 0.6451238175551675, 'accuracy': np.float64(95.2646362505945)}",4.262359324603281,3.0805326062230307,3.0805326062230307,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4640998728315493), 'Enhanced_Prophet': np.float64(0.5359001271684508)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Assam,1566,1252,314,296,"{'mae': 7.24457342455738, 'rmse': np.float64(8.403385997369062), 'mape': np.float64(8.081449644362284), 'r2': -0.024359276368864924, 'accuracy': np.float64(91.91855035563772)}","{'mae': 7.488006178728357, 'rmse': np.float64(8.856788223789904), 'mape': np.float64(8.19694164461738), 'r2': -0.1378793078189433, 'accuracy': np.float64(91.80305835538262)}","{'mae': 4.0695550382595655, 'rmse': np.float64(5.359763197277681), 'mape': np.float64(4.562233577780166), 'r2': 0.5832890775886286, 'accuracy': np.float64(95.43776642221984)}",3.5192160665821177,3.63470806683722,3.5192160665821177,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47637550400732326), 'Enhanced_Prophet': np.float64(0.5236244959926768)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Bihar,1566,1252,314,296,"{'mae': 8.551282198566932, 'rmse': np.float64(9.44123394378611), 'mape': np.float64(9.390662006925982), 'r2': -0.15388678860168192, 'accuracy': np.float64(90.60933799307402)}","{'mae': 6.970351267493126, 'rmse': np.float64(8.34105458181437), 'mape': np.float64(7.590962816815451), 'r2': 0.09936751207378647, 'accuracy': np.float64(92.40903718318455)}","{'mae': 3.8995622508742813, 'rmse': np.float64(5.283385171278009), 'mape': np.float64(4.417653040725972), 'r2': 0.6386481948808301, 'accuracy': np.float64(95.58234695927403)}",4.9730089662000125,3.173309776089482,3.173309776089482,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.48197031764846304), 'Enhanced_Prophet': np.float64(0.5180296823515369)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Chandigarh,1566,1252,314,296,"{'mae': 8.11936915270853, 'rmse': np.float64(9.554129687113262), 'mape': np.float64(9.30428696339601), 'r2': -0.006914398673429689, 'accuracy': np.float64(90.69571303660399)}","{'mae': 7.472681117079603, 'rmse': np.float64(9.05870457625467), 'mape': np.float64(8.425022600747816), 'r2': 0.09480430400282513, 'accuracy': np.float64(91.57497739925219)}","{'mae': 4.4516567277944405, 'rmse': np.float64(5.5994257354985395), 'mape': np.float64(5.07097675420072), 'r2': 0.6541424464526249, 'accuracy': np.float64(94.92902324579929)}",4.233310209195295,3.354045846547095,3.354045846547095,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46106219498540646), 'Enhanced_Prophet': np.float64(0.5389378050145935)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Chhattisgarh,1566,1252,314,296,"{'mae': 7.888697049669247, 'rmse': np.float64(9.38313156143176), 'mape': np.float64(9.000389568118711), 'r2': -0.020460880469625797, 'accuracy': np.float64(90.9996104318813)}","{'mae': 8.181322026071516, 'rmse': np.float64(10.036255142456861), 'mape': np.float64(9.245626772856639), 'r2': -0.1674657170570566, 'accuracy': np.float64(90.75437322714336)}","{'mae': 3.9646588429377156, 'rmse': np.float64(5.350697785027927), 'mape': np.float64(4.519967989358083), 'r2': 0.6681654564407522, 'accuracy': np.float64(95.48003201064192)}",4.480421578760627,4.7256587834985595,4.480421578760627,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4745611755777485), 'Enhanced_Prophet': np.float64(0.5254388244222515)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Delhi,1566,1252,314,296,"{'mae': 6.070392319824845, 'rmse': np.float64(6.990664821288089), 'mape': np.float64(6.561835062387411), 'r2': -0.08876595610171867, 'accuracy': np.float64(93.43816493761258)}","{'mae': 7.338742378524167, 'rmse': np.float64(8.703591579059298), 'mape': np.float64(7.813892005832577), 'r2': -0.6876973949045366, 'accuracy': np.float64(92.18610799416743)}","{'mae': 2.823450339250594, 'rmse': np.float64(3.9443042692911208), 'mape': np.float64(3.0933905657663923), 'r2': 0.6533921513682133, 'accuracy': np.float64(96.9066094342336)}",3.468444496621018,4.7205014400661724,3.468444496621018,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4632719321245925), 'Enhanced_Prophet': np.float64(0.5367280678754074)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Goa,1566,1252,314,299,"{'mae': 7.37411131697665, 'rmse': np.float64(9.08983910386431), 'mape': np.float64(8.491459605882085), 'r2': -0.00038072572517533487, 'accuracy': np.float64(91.50854039411792)}","{'mae': 8.94258208552154, 'rmse': np.float64(10.765693586927712), 'mape': np.float64(9.971153716041005), 'r2': -0.40325614646978436, 'accuracy': np.float64(90.028846283959)}","{'mae': 3.84545775441508, 'rmse': np.float64(5.154852958097623), 'mape': np.float64(4.363038423884261), 'r2': 0.6782744983164921, 'accuracy': np.float64(95.63696157611574)}",4.1284211819978225,5.608115292156739,4.1284211819978225,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46751212313922924), 'Enhanced_Prophet': np.float64(0.5324878768607708)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Gujarat,1566,1252,314,299,"{'mae': 5.973345411113393, 'rmse': np.float64(6.759298115384266), 'mape': np.float64(6.360408909711676), 'r2': -0.20357002422743364, 'accuracy': np.float64(93.63959109028832)}","{'mae': 6.272748892465854, 'rmse': np.float64(7.617457617617311), 'mape': np.float64(6.605317572883294), 'r2': -0.5285802834377751, 'accuracy': np.float64(93.3946824271167)}","{'mae': 2.473636744971353, 'rmse': np.float64(3.5388428117712243), 'mape': np.float64(2.6953995828441593), 'r2': 0.6700936266963522, 'accuracy': np.float64(97.30460041715584)}",3.6650093268675192,3.9099179900391334,3.6650093268675192,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4582576390688273), 'Enhanced_Prophet': np.float64(0.5417423609311726)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Haryana,1566,1252,314,299,"{'mae': 7.531550966151259, 'rmse': np.float64(8.816333419963119), 'mape': np.float64(8.447787556408745), 'r2': -0.03502975595599067, 'accuracy': np.float64(91.55221244359126)}","{'mae': 8.514480536317134, 'rmse': np.float64(10.136805906322456), 'mape': np.float64(9.442408641987907), 'r2': -0.36829293660141293, 'accuracy': np.float64(90.55759135801209)}","{'mae': 4.2571548832457164, 'rmse': np.float64(5.512923423142392), 'mape': np.float64(4.801618543940537), 'r2': 0.5952929749350597, 'accuracy': np.float64(95.19838145605947)}",3.6461690124682065,4.6407900980473755,3.6461690124682065,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4593388587723328), 'Enhanced_Prophet': np.float64(0.5406611412276672)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Himachal_Pradesh,1566,1252,314,296,"{'mae': 6.914372132209695, 'rmse': np.float64(8.492957394674116), 'mape': np.float64(7.830242503184548), 'r2': -0.011657953419112355, 'accuracy': np.float64(92.16975749681545)}","{'mae': 7.903732940428389, 'rmse': np.float64(9.406306517397045), 'mape': np.float64(8.696938776141334), 'r2': -0.24094936965162428, 'accuracy': np.float64(91.30306122385866)}","{'mae': 3.7465584798084715, 'rmse': np.float64(4.9534223541554745), 'mape': np.float64(4.2086880509742315), 'r2': 0.655866834932122, 'accuracy': np.float64(95.79131194902577)}",3.6215544522103187,4.488250725167106,3.6215544522103187,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47308461839368093), 'Enhanced_Prophet': np.float64(0.526915381606319)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Jammu_Kashmir,1566,1252,314,296,"{'mae': 8.752779855155126, 'rmse': np.float64(9.52721094585399), 'mape': np.float64(9.207293765567409), 'r2': -0.6055436083585415, 'accuracy': np.float64(90.79270623443259)}","{'mae': 6.582459406427689, 'rmse': np.float64(8.059769108574244), 'mape': np.float64(7.091995748494926), 'r2': -0.14904158015827074, 'accuracy': np.float64(92.90800425150508)}","{'mae': 3.4385643908040953, 'rmse': np.float64(4.39001370437532), 'mape': np.float64(3.7818354829684675), 'r2': 0.6591036937220535, 'accuracy': np.float64(96.21816451703154)}",5.425458282598953,3.310160265526463,3.310160265526463,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4637796991474845), 'Enhanced_Prophet': np.float64(0.5362203008525155)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Jharkhand,1566,1252,314,299,"{'mae': 8.604724244395776, 'rmse': np.float64(9.323857753644765), 'mape': np.float64(9.230022520149255), 'r2': -0.3430175060559102, 'accuracy': np.float64(90.76997747985075)}","{'mae': 7.041791959161159, 'rmse': np.float64(8.529995418974863), 'mape': np.float64(7.666326383710925), 'r2': -0.12405611113380388, 'accuracy': np.float64(92.33367361628908)}","{'mae': 3.7332006178041706, 'rmse': np.float64(5.1816483919822565), 'mape': np.float64(4.200610781633338), 'r2': 0.5852119124868091, 'accuracy': np.float64(95.79938921836666)}",5.029411738515904,3.46571560207758,3.46571560207758,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4783428776058207), 'Enhanced_Prophet': np.float64(0.5216571223941794)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Karnataka,1566,1252,314,299,"{'mae': 6.4556951037866845, 'rmse': np.float64(7.444643528155481), 'mape': np.float64(7.015983814808611), 'r2': -0.0922799854765537, 'accuracy': np.float64(92.9840161851914)}","{'mae': 7.641869207322709, 'rmse': np.float64(9.261502560597357), 'mape': np.float64(8.212072052653694), 'r2': -0.6904762111054337, 'accuracy': np.float64(91.7879279473463)}","{'mae': 3.2398229386586617, 'rmse': np.float64(4.759599002701296), 'mape': np.float64(3.600784010357669), 'r2': 0.5535355423786645, 'accuracy': np.float64(96.39921598964233)}",3.4151998044509355,4.6112880422960245,3.4151998044509355,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4596281591662504), 'Enhanced_Prophet': np.float64(0.5403718408337495)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Kerala,1566,1252,314,299,"{'mae': 7.911792456589126, 'rmse': np.float64(9.032310027218964), 'mape': np.float64(8.859863923453117), 'r2': -0.034630571677838784, 'accuracy': np.float64(91.14013607654688)}","{'mae': 7.685936272128009, 'rmse': np.float64(9.233441441223103), 'mape': np.float64(8.590195562942842), 'r2': -0.08122189930726531, 'accuracy': np.float64(91.40980443705716)}","{'mae': 4.305784176854263, 'rmse': np.float64(5.528550681445264), 'mape': np.float64(4.88181841129167), 'r2': 0.612376386861818, 'accuracy': np.float64(95.11818158870832)}",3.9780455121614438,3.708377151651163,3.708377151651163,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4598355085339426), 'Enhanced_Prophet': np.float64(0.5401644914660574)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Ladakh,1566,1252,314,299,"{'mae': 8.269925509074865, 'rmse': np.float64(9.404164298450695), 'mape': np.float64(9.272843517814238), 'r2': -0.05167854245458736, 'accuracy': np.float64(90.72715648218576)}","{'mae': 7.988342092843826, 'rmse': np.float64(9.593101379879142), 'mape': np.float64(8.91830777107373), 'r2': -0.09436114533801754, 'accuracy': np.float64(91.08169222892627)}","{'mae': 4.076389398323717, 'rmse': np.float64(5.418985643082295), 'mape': np.float64(4.64299814707449), 'r2': 0.6507964920040334, 'accuracy': np.float64(95.3570018529255)}",4.629845370739744,4.2753096239992345,4.2753096239992345,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.48423373439897877), 'Enhanced_Prophet': np.float64(0.5157662656010212)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Madhya_Pradesh,1566,1252,314,299,"{'mae': 7.838018255145991, 'rmse': np.float64(8.91676461568556), 'mape': np.float64(8.6427364901782), 'r2': -0.0971761307091219, 'accuracy': np.float64(91.3572635098218)}","{'mae': 7.472358581319238, 'rmse': np.float64(8.919307327457595), 'mape': np.float64(8.207681086837361), 'r2': -0.0978019631842395, 'accuracy': np.float64(91.79231891316263)}","{'mae': 4.353372599266746, 'rmse': np.float64(5.596306021252584), 'mape': np.float64(4.901780290042882), 'r2': 0.5678200091151453, 'accuracy': np.float64(95.09821970995712)}",3.740956200135315,3.3059007967944893,3.3059007967944893,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4715744868790906), 'Enhanced_Prophet': np.float64(0.5284255131209095)}",15,1995-01-01,2024-12-29,29.99315537303217
Paintings,Maharashtra,1566,1252,314,296,"{'mae': 5.403465552888764, 'rmse': np.float64(6.935236074766647), 'mape': np.float64(6.000083002396242), 'r2': -0.0020045530204479967, 'accuracy': np.float64(93.99991699760376)}","{'mae': 6.999451995239964, 'rmse': np.float64(8.27816299153929), 'mape': np.float64(7.482776494685345), 'r2': -0.4276282827009228, 'accuracy': np.float64(92.51722350531466)}","{'mae': 2.847816805219975, 'rmse': np.float64(4.052048519895242), 'mape': np.float64(3.131592993471368), 'r2': 0.6579445842432647, 'accuracy': np.float64(96.86840700652863)}",2.8684900089248657,4.351183501213967,2.8684900089248657,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4666388622307714), 'Enhanced_Prophet': np.float64(0.5333611377692287)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Manipur,1566,1252,314,296,"{'mae': 8.303681602382866, 'rmse': np.float64(9.833499522183208), 'mape': np.float64(9.633802797268968), 'r2': -0.000860463548354673, 'accuracy': np.float64(90.36619720273103)}","{'mae': 8.359484018090956, 'rmse': np.float64(10.050754765111755), 'mape': np.float64(9.602871856500007), 'r2': -0.04557378235288523, 'accuracy': np.float64(90.3971281435)}","{'mae': 4.476644126232432, 'rmse': np.float64(5.681229130789292), 'mape': np.float64(5.1174072321290485), 'r2': 0.6659265651837798, 'accuracy': np.float64(94.88259276787095)}",4.516395565139916,4.485464624370948,4.485464624370948,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.468812048980899), 'Enhanced_Prophet': np.float64(0.531187951019101)}",18,1995-01-01,2024-12-29,29.99315537303217
Paintings,Meghalaya,1566,1252,314,299,"{'mae': 7.79351661281129, 'rmse': np.float64(9.090632170725744), 'mape': np.float64(8.766730475030773), 'r2': -0.03562275016698346, 'accuracy': np.float64(91.23326952496923)}","{'mae': 8.210923732421321, 'rmse': np.float64(9.55025538294009), 'mape': np.float64(9.067835550691468), 'r2': -0.14299250256297769, 'accuracy': np.float64(90.93216444930853)}","{'mae': 4.1558277126125045, 'rmse': np.float64(5.337163640197438), 'mape': np.float64(4.6932334830750175), 'r2': 0.6430277565184983, 'accuracy': np.float64(95.30676651692498)}",4.07349699195575,4.3746020676164505,4.07349699195575,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47464922300129536), 'Enhanced_Prophet': np.float64(0.5253507769987047)}",15,1995-01-01,2024-12-29,29.99315537303217
